3130,SHACKELFORD,11525,77.31%,17.11%,0.51%,0.90%,2.13%,2.03%,0.006%,65,,,
3132,ELLINGTON,11522,62.74%,31.00%,0.49%,0.43%,2.25%,3.09%,0.006%,65,,,
3133,KRIEGER,11521,95.04%,0.58%,0.65%,0.30%,1.26%,2.16%,0.006%,65,,,
3133,RIDLEY,11521,51.23%,41.52%,0.44%,1.48%,3.20%,2.13%,0.006%,65,,,
3135,TROUTMAN,11519,79.80%,15.64%,0.44%,0.62%,1.68%,1.82%,0.006%,65,,,
3136,TELLO,11512,8.54%,0.58%,0.69%,0.23%,0.30%,89.65%,0.006%,65,,,
3137,NIELSON,11511,93.88%,0.78%,0.72%,0.58%,1.43%,2.60%,0.006%,65,,,
3138,CARY,11506,81.99%,12.62%,0.61%,0.54%,1.74%,2.50%,0.006%,65,,,
3138,IRBY,11506,50.96%,44.19%,0.42%,0.35%,2.12%,1.96%,0.006%,65,,,
3140,RUELAS,11505,3.23%,0.14%,0.62%,0.39%,0.17%,95.45%,0.006%,65,,,
3141,GRIGSBY,11501,68.48%,24.28%,0.61%,1.41%,2.76%,2.46%,0.006%,64,,,
3142,PAULINO,11500,10.25%,1.38%,7.83%,0.13%,1.40%,79.00%,0.006%,64,,,
3142,MACIEL,11500,17.82%,0.55%,0.23%,0.16%,0.41%,80.83%,0.006%,64,,,
3144,STEFFEN,11494,95.58%,0.30%,0.71%,0.23%,1.24%,1.93%,0.006%,64,,,
3145,BLALOCK,11493,81.56%,12.76%,0.30%,1.57%,1.57%,2.24%,0.006%,64,,,
3146,LEVESQUE,11490,94.41%,0.85%,0.59%,0.52%,1.49%,2.13%,0.006%,64,,,
3147,FORSYTHE,11489,90.07%,4.33%,0.57%,0.74%,1.69%,2.60%,0.006%,64,,,
3148,NEWBY,11483,70.63%,23.76%,0.57%,0.66%,2.28%,2.10%,0.006%,64,,,
3149,LOR,11479,1.40%,(S),96.59%,(S),1.14%,0.60%,0.006%,64,,,
3150,SAMPLE,11471,68.43%,25.25%,0.66%,0.46%,2.44%,2.75%,0.006%,64,,,
3151,BARBEE,11470,71.34%,23.04%,0.47%,0.69%,2.29%,2.16%,0.006%,64,,,
3152,BUTTERFIELD,11468,90.89%,3.14%,0.76%,0.95%,2.14%,2.13%,0.006%,64,,,
3153,FRANZ,11462,94.04%,0.38%,0.99%,0.32%,1.02%,3.25%,0.006%,64,,,
3154,KEANE,11459,92.66%,1.55%,1.34%,0.17%,1.68%,2.58%,0.006%,64,,,
3155,GOOCH,11453,75.32%,19.51%,0.88%,0.52%,1.73%,2.04%,0.006%,64,,,
3156,BAUMGARTNER,11448,95.13%,0.46%,0.65%,0.37%,1.46%,1.94%,0.006%,64,,,
3157,DEVORE,11445,86.01%,6.47%,0.53%,1.14%,1.73%,4.12%,0.006%,64,,,
3158,HYMAN,11436,61.91%,32.68%,0.53%,0.28%,1.72%,2.88%,0.006%,64,,,
3159,WENZEL,11432,95.49%,0.34%,0.68%,0.23%,1.16%,2.10%,0.006%,64,,,
3160,JANSSEN,11423,95.33%,0.28%,0.64%,0.33%,1.13%,2.29%,0.006%,64,,,
3161,LAUER,11414,95.72%,0.30%,0.69%,0.13%,1.04%,2.12%,0.006%,64,,,
3162,GRESHAM,11412,61.48%,33.18%,0.45%,0.38%,2.26%,2.26%,0.006%,64,,,
3163,FENNELL,11410,65.96%,28.44%,0.39%,0.37%,2.03%,2.80%,0.006%,64,,,
3164,VEST,11405,91.29%,3.72%,0.31%,1.03%,1.53%,2.13%,0.006%,64,,,
3165,SCHMID,11400,95.47%,0.23%,0.84%,0.36%,1.15%,1.95%,0.006%,64,,,
3165,GROGAN,11400,87.80%,7.28%,0.56%,0.58%,1.69%,2.09%,0.006%,64,,,
3167,RUPP,11399,95.31%,0.34%,0.69%,0.23%,1.29%,2.14%,0.006%,64,,,
3168,CORRIGAN,11396,95.10%,0.37%,0.68%,0.14%,1.22%,2.48%,0.006%,64,,,
3169,BREEDEN,11395,88.82%,6.28%,0.42%,0.59%,2.03%,1.86%,0.006%,64,,,
3170,GOSSETT,11389,86.92%,7.77%,0.37%,0.76%,1.81%,2.38%,0.006%,64,,,
3171,CAUSEY,11387,74.30%,21.63%,0.39%,0.39%,1.69%,1.60%,0.006%,64,,,
3171,WAUGH,11387,85.52%,9.06%,0.58%,0.83%,1.87%,2.14%,0.006%,64,,,
3173,ROUSH,11386,96.44%,0.26%,0.51%,0.30%,1.26%,1.22%,0.006%,64,,,
3174,ZAMUDIO,11384,4.35%,0.14%,0.58%,0.13%,0.12%,94.68%,0.006%,64,,,
3175,MANCINI,11382,94.68%,0.39%,0.52%,0.10%,0.82%,3.50%,0.006%,64,,,
3176,WITHERS,11381,73.81%,20.47%,0.62%,0.52%,2.17%,2.41%,0.006%,64,,,
3177,SISSON,11380,90.48%,4.16%,0.59%,0.77%,1.92%,2.07%,0.006%,64,,,
3178,PEPPER,11374,89.09%,5.15%,0.71%,0.62%,1.90%,2.53%,0.006%,64,,,
3179,CHOATE,11372,89.69%,3.15%,0.60%,1.76%,2.32%,2.49%,0.006%,64,,,
3180,TOLENTINO,11371,5.46%,0.56%,44.26%,0.11%,4.49%,45.12%,0.006%,64,,,
3181,WHELAN,11363,95.07%,0.39%,0.68%,0.20%,1.22%,2.44%,0.006%,64,,,
3182,YAN,11354,2.97%,(S),94.06%,(S),1.07%,1.33%,0.006%,64,,,
3183,MCNEELY,11350,84.03%,10.65%,0.55%,0.57%,1.96%,2.25%,0.006%,64,,,
3184,CORRALES,11348,5.30%,0.30%,3.56%,0.40%,0.34%,90.10%,0.006%,64,,,
3185,MURRELL,11347,53.52%,40.58%,0.38%,0.40%,2.68%,2.44%,0.006%,64,,,
3186,BROWNLEE,11344,58.17%,37.42%,0.57%,0.31%,1.74%,1.79%,0.006%,64,,,
3187,FULTZ,11342,85.05%,10.34%,0.34%,0.52%,1.99%,1.76%,0.006%,64,,,
3188,HARLAN,11339,83.72%,8.54%,0.93%,2.09%,2.05%,2.66%,0.006%,64,,,
3189,LINDQUIST,11337,94.40%,0.75%,0.73%,0.43%,1.68%,2.01%,0.006%,64,,,
3190,GOODEN,11335,31.87%,61.99%,0.30%,1.09%,2.30%,2.45%,0.006%,64,,,
3191,WHITESIDE,11334,64.22%,29.37%,0.63%,0.39%,2.78%,2.61%,0.006%,64,,,
3192,GARDINER,11331,85.54%,9.12%,0.60%,0.47%,1.71%,2.56%,0.006%,64,,,
3193,RODAS,11327,7.12%,0.39%,0.74%,0.13%,0.25%,91.37%,0.006%,64,,,
3194,HAGGERTY,11320,88.72%,6.35%,0.49%,0.36%,1.73%,2.34%,0.006%,63,,,
3195,SHULER,11315,69.76%,26.02%,0.38%,0.54%,1.51%,1.79%,0.006%,63,,,
3196,GARVEY,11307,89.63%,5.24%,0.86%,0.32%,1.48%,2.47%,0.006%,63,,,
3197,CARDOSO,11304,33.53%,6.02%,0.96%,0.14%,0.68%,58.66%,0.006%,63,,,
3198,CARMAN,11302,89.97%,2.65%,0.89%,1.34%,2.00%,3.15%,0.006%,63,,,
3198,NETTLES,11302,57.08%,38.30%,0.36%,0.40%,1.94%,1.92%,0.006%,63,,,
3200,BURDETTE,11284,87.73%,7.13%,0.33%,0.79%,1.71%,2.32%,0.006%,63,,,
3201,VILLAGOMEZ,11282,3.05%,0.23%,2.18%,0.06%,0.46%,94.02%,0.006%,63,,,
3202,APODACA,11280,12.50%,0.26%,0.44%,1.24%,0.52%,85.04%,0.006%,63,,,
3203,ROYER,11279,92.40%,2.88%,0.58%,0.48%,1.35%,2.31%,0.006%,63,,,
3204,COLBY,11278,93.16%,1.63%,0.80%,0.47%,1.70%,2.23%,0.006%,63,,,
3205,DAILY,11276,85.08%,8.86%,0.73%,0.61%,1.95%,2.77%,0.006%,63,,,
3206,HAMMONS,11273,84.56%,9.10%,0.33%,1.75%,2.15%,2.12%,0.006%,63,,,
3207,PEMBERTON,11272,78.14%,15.03%,0.35%,1.67%,2.05%,2.76%,0.006%,63,,,
3208,WELLMAN,11260,92.21%,3.27%,0.40%,0.67%,1.43%,2.02%,0.006%,63,,,
3209,MONTAGUE,11258,66.10%,27.51%,0.60%,0.84%,2.07%,2.89%,0.006%,63,,,
3210,GASPAR,11251,25.90%,0.68%,6.00%,0.33%,1.67%,65.42%,0.006%,63,,,
3211,PAULSEN,11243,94.45%,0.36%,0.83%,0.71%,1.43%,2.21%,0.006%,63,,,
3212,HARWOOD,11238,92.03%,1.25%,0.54%,1.71%,1.46%,3.02%,0.006%,63,,,
3212,CASTELLANO,11238,51.38%,0.42%,2.68%,0.15%,1.16%,44.22%,0.006%,63,,,
3214,VICTOR,11234,46.96%,30.97%,4.84%,3.12%,2.58%,11.52%,0.006%,63,,,
3215,STANFIELD,11229,80.47%,13.97%,0.61%,0.47%,1.97%,2.50%,0.006%,63,,,
3215,BRONSON,11229,75.69%,18.27%,0.69%,0.63%,2.14%,2.59%,0.006%,63,,,
3217,RUVALCABA,11220,1.68%,0.08%,0.08%,0.15%,0.06%,97.95%,0.006%,63,,,
3218,NEWSOM,11218,75.31%,18.24%,0.63%,0.84%,2.27%,2.71%,0.006%,63,,,
3219,SHIPP,11217,69.70%,24.79%,0.54%,0.64%,2.12%,2.20%,0.006%,63,,,
3220,WREN,11211,75.97%,18.10%,0.62%,0.71%,2.19%,2.41%,0.006%,63,,,
3220,DAO,11211,1.71%,0.88%,94.37%,0.08%,1.92%,1.03%,0.006%,63,,,
3222,SAGE,11207,89.42%,1.53%,0.85%,3.23%,1.96%,3.02%,0.006%,63,,,
3223,BROCKMAN,11204,87.09%,7.91%,0.64%,0.52%,1.62%,2.22%,0.006%,63,,,
3224,NINO,11202,8.37%,0.54%,1.99%,0.27%,0.38%,88.45%,0.006%,63,,,
3225,PARENT,11193,92.70%,1.90%,0.74%,0.89%,1.77%,1.99%,0.006%,63,,,
3226,LENZ,11191,94.62%,0.48%,0.74%,0.31%,1.26%,2.58%,0.006%,63,,,
3227,KECK,11186,94.38%,0.84%,0.59%,0.50%,1.43%,2.26%,0.006%,63,,,
3228,HOUGHTON,11184,92.52%,2.07%,0.50%,0.76%,1.69%,2.46%,0.006%,63,,,
3229,NOE,11182,90.87%,0.78%,1.82%,0.55%,1.71%,4.27%,0.006%,63,,,
3230,BUNN,11180,80.50%,14.09%,1.04%,0.55%,2.08%,1.74%,0.006%,63,,,
3231,SOUTH,11178,88.15%,6.03%,0.87%,0.49%,1.87%,2.59%,0.006%,63,,,
3232,KOPP,11175,95.70%,0.21%,0.66%,0.23%,1.37%,1.83%,0.006%,63,,,
3233,SNOWDEN,11171,59.77%,34.38%,0.35%,0.48%,2.98%,2.03%,0.006%,63,,,
3234,MARTELL,11158,65.51%,1.85%,0.63%,2.89%,1.76%,27.37%,0.006%,63,,,
3234,BRUNS,11158,95.01%,1.34%,0.50%,0.32%,0.99%,1.83%,0.006%,63,,,
3236,BOYLES,11156,88.00%,6.14%,0.76%,0.64%,2.23%,2.23%,0.006%,63,,,
3237,CAMARENA,11154,3.69%,0.17%,0.17%,0.19%,0.17%,95.61%,0.006%,63,,,
3238,MOE,11150,85.08%,2.92%,7.45%,0.39%,2.22%,1.94%,0.006%,63,,,
3239,HERZOG,11146,95.75%,0.37%,0.49%,0.13%,1.09%,2.17%,0.006%,63,,,
3240,KIEFER,11141,95.07%,0.21%,0.67%,0.22%,1.28%,2.55%,0.006%,62,,,
3241,CLARY,11139,86.34%,8.44%,0.54%,0.60%,1.91%,2.17%,0.006%,62,,,
3241,AYRES,11139,88.45%,5.85%,0.60%,0.40%,1.91%,2.78%,0.006%,62,,,
3243,AMIN,11137,15.28%,7.33%,70.93%,0.25%,4.46%,1.75%,0.006%,62,,,
3244,WARDEN,11135,87.74%,5.33%,0.51%,0.91%,2.51%,3.00%,0.006%,62,,,
3245,MUIR,11130,88.31%,5.76%,0.83%,0.46%,1.52%,3.13%,0.006%,62,,,
3246,SAMSON,11123,62.88%,9.00%,20.72%,0.76%,3.39%,3.25%,0.006%,62,,,
3247,EZELL,11121,68.96%,26.50%,0.31%,0.57%,1.83%,1.84%,0.006%,62,,,
3248,SWITZER,11114,90.96%,3.65%,0.67%,0.43%,1.66%,2.63%,0.006%,62,,,
3249,PARDO,11104,20.48%,1.52%,1.88%,0.14%,0.51%,75.46%,0.006%,62,,,
3250,MULLIN,11103,91.44%,3.14%,0.46%,0.81%,1.86%,2.29%,0.006%,62,,,
3250,ELLER,11103,93.57%,1.48%,0.54%,0.98%,1.41%,2.02%,0.006%,62,,,
3252,INFANTE,11102,14.59%,0.39%,4.07%,0.13%,0.26%,80.56%,0.006%,62,,,
3253,KROLL,11098,94.50%,0.42%,0.81%,0.35%,1.55%,2.36%,0.006%,62,,,
3254,RIVERO,11096,9.02%,0.78%,2.14%,0.10%,0.35%,87.61%,0.006%,62,,,
3255,SAUCEDA,11093,6.08%,0.48%,0.41%,0.28%,0.31%,92.44%,0.006%,62,,,
3256,ZIELINSKI,11087,95.82%,0.33%,0.52%,0.14%,1.03%,2.16%,0.006%,62,,,
3257,JEFFREY,11085,76.72%,16.58%,0.94%,0.38%,2.14%,3.25%,0.006%,62,,,
3258,RAGAN,11081,88.48%,2.68%,4.12%,0.58%,1.53%,2.61%,0.006%,62,,,
3259,BOSTIC,11079,52.61%,42.76%,0.23%,0.46%,2.19%,1.74%,0.006%,62,,,
3260,KREBS,11067,95.84%,0.24%,0.48%,0.27%,1.26%,1.91%,0.006%,62,,,
3261,CAMARILLO,11066,4.67%,0.32%,2.10%,0.20%,0.56%,92.16%,0.006%,62,,,
3261,URENA,11066,3.54%,0.54%,0.44%,0.17%,0.17%,95.13%,0.006%,62,,,
3263,PEEK,11062,84.67%,10.11%,0.45%,0.53%,2.00%,2.24%,0.006%,62,,,
3264,SEELEY,11061,92.43%,1.87%,0.68%,0.93%,1.98%,2.11%,0.006%,62,,,
3265,STRAND,11051,90.32%,4.94%,0.59%,0.43%,1.62%,2.10%,0.006%,62,,,
3265,WYMAN,11051,91.37%,3.13%,0.81%,0.89%,1.41%,2.40%,0.006%,62,,,
3267,GROOMS,11045,77.58%,17.19%,0.30%,1.29%,2.18%,1.45%,0.006%,62,,,
3268,BEERS,11043,94.60%,0.34%,0.54%,0.43%,1.63%,2.45%,0.006%,62,,,
3268,BARBA,11043,19.36%,0.45%,3.69%,0.09%,0.53%,75.87%,0.006%,62,,,
3270,FREITAS,11041,80.17%,1.77%,3.60%,0.26%,5.98%,8.21%,0.006%,62,,,
3271,BYRNES,11039,95.33%,0.51%,0.60%,0.34%,1.29%,1.95%,0.006%,62,,,
3272,NESS,11037,93.88%,0.85%,1.00%,0.73%,1.61%,1.93%,0.006%,62,,,
3273,ESTEVEZ,11032,5.55%,0.44%,0.38%,0.05%,0.16%,93.42%,0.006%,62,,,
3274,ALANIS,11029,4.65%,0.28%,0.29%,0.16%,0.12%,94.50%,0.006%,62,,,
3275,MORLEY,11028,91.24%,3.36%,0.63%,0.48%,1.40%,2.89%,0.006%,62,,,
3275,KEEFE,11028,95.45%,0.26%,0.68%,0.28%,1.31%,2.01%,0.006%,62,,,
3275,LLAMAS,11028,4.33%,0.28%,3.78%,0.07%,0.24%,91.29%,0.006%,62,,,
3278,BRACKETT,11027,83.24%,10.69%,0.53%,1.29%,2.03%,2.22%,0.006%,62,,,
3279,LIVELY,11026,87.93%,6.79%,0.56%,0.54%,1.84%,2.34%,0.006%,62,,,
3280,LEAHY,11014,95.41%,0.30%,0.63%,0.21%,1.21%,2.24%,0.006%,62,,,
3280,SELL,11014,95.05%,0.64%,0.95%,0.39%,1.00%,1.96%,0.006%,62,,,
3282,MORTENSEN,11013,93.48%,0.37%,0.92%,0.30%,1.53%,3.40%,0.006%,62,,,
3283,DOMINGO,11012,7.95%,2.25%,55.38%,1.18%,6.05%,27.19%,0.006%,62,,,
3284,FANNING,11007,88.27%,6.54%,0.46%,0.88%,1.84%,2.01%,0.006%,62,,,
3285,PALUMBO,11005,94.91%,0.32%,0.65%,0.05%,0.98%,3.09%,0.006%,62,,,
3286,HARTMANN,11000,95.03%,0.32%,0.91%,0.22%,1.32%,2.21%,0.006%,62,,,
3287,DIAL,10997,67.35%,12.17%,1.67%,9.48%,2.06%,7.27%,0.006%,62,,,
3288,PINO,10993,28.27%,1.54%,1.81%,7.28%,0.76%,60.34%,0.006%,62,,,
3289,NEEDHAM,10983,90.39%,3.48%,0.97%,1.40%,1.53%,2.23%,0.006%,62,,,
3290,WHEAT,10979,81.59%,12.55%,0.52%,0.62%,2.19%,2.53%,0.006%,62,,,
3291,TSAI,10968,1.75%,(S),94.57%,(S),2.86%,0.67%,0.006%,62,,,
3292,NAGLE,10963,93.53%,0.69%,2.13%,0.20%,1.35%,2.10%,0.006%,61,,,
3293,SIFUENTES,10954,4.63%,0.19%,0.16%,0.15%,0.15%,94.72%,0.006%,61,,,
3294,HAMEL,10944,93.41%,1.20%,0.63%,0.62%,1.82%,2.32%,0.006%,61,,,
3295,LANDEROS,10934,3.59%,0.18%,0.11%,0.15%,0.12%,95.86%,0.006%,61,,,
3296,MASSIE,10920,81.90%,12.29%,0.61%,0.36%,2.20%,2.64%,0.006%,61,,,
3297,PEDROZA,10918,4.60%,0.18%,0.33%,0.14%,0.16%,94.59%,0.006%,61,,,
3298,MOREY,10894,91.08%,1.24%,1.06%,0.80%,1.54%,4.29%,0.006%,61,,,
3299,LARIOS,10887,3.68%,0.19%,0.48%,0.19%,0.14%,95.32%,0.006%,61,,,
3299,DEES,10887,79.64%,15.05%,0.51%,1.10%,1.94%,1.76%,0.006%,61,,,
3301,BRANT,10886,84.82%,8.63%,0.46%,2.06%,1.81%,2.22%,0.006%,61,,,
3302,CARVALHO,10877,76.84%,4.96%,4.12%,0.12%,5.31%,8.64%,0.006%,61,,,
3303,MIGUEL,10861,13.31%,3.11%,13.72%,4.90%,2.73%,62.23%,0.006%,61,,,
3304,AGEE,10857,68.96%,25.85%,0.42%,0.43%,2.49%,1.84%,0.006%,61,,,
3305,ELROD,10851,93.53%,2.35%,0.29%,0.69%,1.42%,1.72%,0.006%,61,,,
3306,MCLEMORE,10850,63.44%,28.56%,0.43%,1.87%,3.32%,2.38%,0.006%,61,,,
3307,KUNTZ,10848,95.42%,0.52%,0.55%,0.60%,1.24%,1.67%,0.006%,61,,,
3308,PAK,10846,3.78%,(S),92.02%,(S),3.10%,0.88%,0.006%,61,,,
3309,OTOOLE,10842,95.31%,0.46%,0.68%,0.15%,0.98%,2.43%,0.006%,61,,,
3310,HARDWICK,10841,75.12%,19.27%,0.48%,0.99%,2.05%,2.09%,0.006%,61,,,
3310,SKIDMORE,10841,92.55%,2.14%,0.43%,1.53%,1.35%,2.00%,0.006%,61,,,
3312,SEIBERT,10826,95.10%,1.05%,0.56%,0.25%,1.03%,2.00%,0.006%,61,,,
3313,WORRELL,10821,71.56%,22.22%,0.95%,0.43%,1.74%,3.11%,0.006%,61,,,
3313,BRISENO,10821,4.86%,0.20%,0.25%,0.33%,0.14%,94.21%,0.006%,61,,,
3315,NOLEN,10820,78.19%,16.42%,0.59%,0.53%,2.17%,2.10%,0.006%,61,,,
3316,HARDESTY,10817,92.38%,2.24%,0.67%,0.43%,1.88%,2.41%,0.006%,61,,,
3317,PAULEY,10809,92.45%,3.10%,0.44%,0.47%,1.33%,2.20%,0.006%,61,,,
3318,HADDAD,10804,90.25%,1.02%,0.85%,0.11%,4.04%,3.73%,0.006%,61,,,
3319,REITER,10802,94.99%,0.22%,0.68%,0.80%,1.23%,2.08%,0.006%,61,,,
3320,DUNAWAY,10798,91.20%,4.22%,0.65%,0.36%,1.61%,1.95%,0.006%,61,,,
3320,VAN,10798,22.18%,6.30%,67.23%,0.39%,2.10%,1.81%,0.006%,61,,,
3322,ROBINS,10797,75.19%,18.78%,1.00%,0.45%,2.32%,2.26%,0.006%,61,,,
3323,LANEY,10796,82.92%,11.81%,0.46%,0.79%,2.02%,2.00%,0.006%,61,,,
3324,CUSTER,10790,93.41%,1.57%,0.61%,1.01%,1.49%,1.91%,0.006%,61,,,
3324,GAITHER,10790,55.35%,38.57%,0.39%,0.65%,2.70%,2.34%,0.006%,61,,,
3326,VICENTE,10789,11.07%,2.54%,9.55%,2.11%,1.10%,73.63%,0.006%,61,,,
3326,WOLFORD,10789,91.83%,3.51%,0.78%,0.38%,1.57%,1.93%,0.006%,61,,,
3328,DANNER,10786,83.91%,10.85%,0.53%,0.49%,2.01%,2.21%,0.006%,60,,,
3329,GATLIN,10785,66.10%,28.28%,0.33%,0.54%,2.12%,2.62%,0.006%,60,,,
3330,DUNNING,10784,80.64%,13.82%,0.49%,0.70%,2.10%,2.25%,0.006%,60,,,
3331,SALCIDO,10776,6.59%,0.32%,0.22%,1.15%,0.25%,91.46%,0.006%,60,,,
3332,WILDE,10766,94.64%,0.64%,0.54%,0.67%,1.17%,2.34%,0.006%,60,,,
3333,SOMERS,10762,91.29%,2.56%,1.25%,0.46%,1.58%,2.85%,0.006%,60,,,
3334,DELAGARZA,10759,7.63%,0.13%,0.23%,0.16%,0.16%,91.69%,0.006%,60,,,
3335,PLUNKETT,10758,85.34%,8.47%,1.13%,0.58%,2.13%,2.35%,0.006%,60,,,
3336,MCCLOSKEY,10756,93.73%,0.58%,0.67%,1.46%,1.19%,2.37%,0.006%,60,,,
3337,MENDIOLA,10752,6.64%,0.31%,14.69%,0.15%,3.02%,75.19%,0.006%,60,,,
3338,MEDLIN,10750,90.50%,4.78%,0.28%,0.68%,1.75%,2.01%,0.006%,60,,,
3339,MILLAN,10733,11.26%,0.60%,3.37%,0.11%,0.47%,84.19%,0.006%,60,,,
3340,BOEHM,10730,95.81%,0.24%,0.56%,0.30%,1.11%,1.99%,0.006%,60,,,
3341,MARR,10724,88.34%,4.26%,1.91%,0.64%,2.02%,2.82%,0.006%,60,,,
3342,DRURY,10721,94.73%,0.42%,0.45%,0.63%,1.46%,2.30%,0.006%,60,,,
3343,LENNON,10720,79.90%,14.50%,0.69%,0.29%,1.86%,2.77%,0.006%,60,,,
3344,MARCH,10719,77.95%,16.06%,0.68%,0.41%,2.11%,2.79%,0.006%,60,,,
3345,HORAN,10711,92.40%,0.68%,0.54%,0.19%,1.15%,5.04%,0.006%,60,,,
3346,CHRISTENSON,10707,94.10%,0.53%,0.66%,0.64%,1.64%,2.42%,0.006%,60,,,
3347,ARANA,10698,12.87%,1.62%,3.90%,0.10%,1.39%,80.12%,0.006%,60,,,
3348,JOSE,10697,15.07%,2.56%,36.92%,5.95%,2.09%,37.40%,0.006%,60,,,
3349,BEAULIEU,10695,88.75%,2.69%,0.70%,3.94%,1.96%,1.95%,0.006%,60,,,
3350,BONE,10692,83.82%,8.54%,1.03%,0.71%,1.66%,4.24%,0.006%,60,,,
3351,FENG,10687,1.89%,(S),96.40%,(S),1.06%,0.41%,0.006%,60,,,
3352,ENG,10682,13.50%,(S),77.38%,(S),5.96%,2.79%,0.006%,60,,,
3353,FARROW,10672,65.94%,27.46%,0.52%,1.09%,2.87%,2.13%,0.006%,60,,,
3354,ISLAM,10670,3.43%,3.89%,87.78%,0.49%,3.33%,1.09%,0.006%,60,,,
3355,STOWE,10668,84.15%,10.25%,0.64%,0.54%,1.84%,2.58%,0.006%,60,,,
3356,OLGUIN,10660,6.83%,0.38%,0.29%,0.99%,0.38%,91.12%,0.006%,60,,,
3357,YOUNGER,10658,64.46%,28.15%,0.80%,0.60%,2.96%,3.04%,0.006%,60,,,
3358,TORO,10650,14.92%,1.08%,0.69%,0.86%,0.56%,81.88%,0.006%,60,,,
3359,KITCHENS,10647,82.76%,12.23%,0.49%,0.57%,1.73%,2.23%,0.006%,60,,,
3360,LIBBY,10631,94.43%,0.90%,0.64%,0.84%,1.48%,1.71%,0.006%,60,,,
3360,CLAWSON,10631,92.85%,2.32%,0.54%,0.98%,1.38%,1.93%,0.006%,60,,,
3362,CRIDER,10621,89.82%,5.60%,0.56%,0.31%,1.96%,1.75%,0.006%,60,,,
3363,NEWKIRK,10620,60.99%,33.74%,0.39%,0.49%,2.29%,2.11%,0.006%,60,,,
3364,MALCOLM,10618,65.17%,29.83%,0.41%,0.70%,1.70%,2.19%,0.006%,60,,,
3365,MONTENEGRO,10606,6.89%,0.45%,3.43%,0.14%,0.51%,88.57%,0.006%,59,,,
3366,GULLEY,10605,57.77%,37.01%,0.34%,0.49%,2.37%,2.03%,0.006%,59,,,
3367,MAPLES,10603,89.04%,5.90%,0.35%,0.82%,1.90%,1.99%,0.006%,59,,,
3368,GALARZA,10601,5.51%,0.75%,0.32%,0.12%,0.26%,93.04%,0.006%,59,,,
3369,WENGER,10596,96.36%,0.40%,0.45%,0.16%,1.04%,1.59%,0.006%,59,,,
3370,ZELLER,10595,94.93%,0.50%,0.49%,0.36%,1.28%,2.44%,0.006%,59,,,
3371,CARBONE,10591,93.20%,0.37%,0.54%,0.31%,1.03%,4.55%,0.006%,59,,,
3372,MAXEY,10584,73.20%,20.36%,0.64%,0.91%,2.50%,2.39%,0.006%,59,,,
3373,NARVAEZ,10579,5.13%,0.62%,3.02%,0.10%,0.45%,90.66%,0.006%,59,,,
3374,PENG,10575,2.61%,0.38%,76.04%,0.05%,1.24%,19.69%,0.006%,59,,,
3375,PICHARDO,10572,3.42%,0.58%,0.22%,0.21%,0.09%,95.49%,0.006%,59,,,
3376,STEPP,10571,90.40%,4.76%,0.40%,0.86%,1.89%,1.69%,0.006%,59,,,
3377,FLOREZ,10570,9.39%,0.56%,0.82%,0.72%,0.45%,88.05%,0.006%,59,,,
3378,TERRAZAS,10569,5.29%,0.21%,0.25%,0.46%,0.18%,93.61%,0.006%,59,,,
3379,AHN,10567,3.44%,0.14%,93.82%,0.00%,2.21%,0.39%,0.006%,59,,,
3380,MCINTIRE,10566,92.27%,2.28%,0.51%,0.79%,1.61%,2.55%,0.006%,59,,,
3381,PULLEN,10565,78.03%,16.79%,0.50%,0.56%,1.86%,2.25%,0.006%,59,,,
3382,PHELAN,10562,92.98%,1.30%,0.64%,0.77%,1.44%,2.87%,0.006%,59,,,
3383,PARRY,10555,90.79%,3.21%,1.15%,0.41%,1.77%,2.67%,0.006%,59,,,
3383,CHARLTON,10555,79.64%,14.89%,0.63%,0.49%,1.98%,2.37%,0.006%,59,,,
3385,VAIL,10554,86.42%,4.94%,1.02%,0.44%,1.96%,5.22%,0.006%,59,,,
3386,SCHROCK,10549,95.94%,0.62%,0.37%,0.47%,1.20%,1.39%,0.006%,59,,,
3387,HILLER,10546,87.02%,7.98%,0.46%,0.33%,1.56%,2.64%,0.006%,59,,,
3387,IGLESIAS,10546,8.03%,0.45%,3.09%,0.08%,0.48%,87.87%,0.006%,59,,,
3389,BAYER,10544,94.79%,0.68%,0.71%,0.11%,0.93%,2.77%,0.006%,59,,,
3390,SAGER,10541,92.54%,2.12%,1.32%,0.33%,1.72%,1.97%,0.006%,59,,,
3391,KINDER,10539,90.32%,4.72%,0.74%,0.48%,1.42%,2.32%,0.006%,59,,,
3392,KOONTZ,10538,93.00%,2.87%,0.49%,0.41%,1.59%,1.64%,0.006%,59,,,
3392,CEDILLO,10538,3.55%,0.12%,0.38%,0.14%,0.15%,95.65%,0.006%,59,,,
3394,VILLATORO,10535,2.52%,0.55%,0.25%,0.07%,0.09%,96.52%,0.006%,59,,,
3395,OSHEA,10531,95.27%,0.56%,0.66%,0.16%,0.71%,2.64%,0.006%,59,,,
3396,KIMMEL,10528,95.68%,0.43%,0.57%,0.37%,1.28%,1.67%,0.006%,59,,,
3397,CONTI,10526,92.56%,0.80%,1.04%,0.12%,1.23%,4.26%,0.006%,59,,,
3398,TURLEY,10524,88.71%,5.34%,0.54%,0.76%,2.08%,2.57%,0.006%,59,,,
